Tweet_Count,Username,Text,Created_At,Retweets,Likes,cleaned_tweet
68,SHANE,"We've heard nothing but praise from builders on Shidochain's ability to run game builds. Its screaming speed and responsiveness is perfect for it.

Get ready for the rollout of Shido games.

#shido #crypto #blockchain #dex #defi #P2E #gaming #eth #sol #avax https://t.co/XkNZrIF55Z",Mon Jul 29 14:31:36 +0000 2024,52,103,weve heard nothing but praise from builders shidochains ability run game builds its screaming speed responsiveness perfect get ready rollout shido games shido crypto blockchain dex defi pe gaming eth sol avax
69,RugDuckz $SOL,"Our OG duckz are busy making sure they are 100% original OG Duckz! 👽🦿

Check on the wallet checker:
https://t.co/ET8bOvvjnw

2 OG spots for RugDuckz Mint up for grabs!

👉Follow @rugduckz
👉RT this
👉Comment 3 Friends

OG = Freemint  + #Airdrop $RUGZ

#SOL $SOL #giveaway #nft https://t.co/WULeGicJty",Mon Jul 29 14:11:28 +0000 2024,312,348,our og duckz are busy making sure they are original og duckz check wallet checker og spots rugduckz mint up grabs follow rt comment friends og freemint airdrop rugz sol sol giveaway nft
70,APEX | All-in-one DeFi,"$APEX trading goes live August 1st at 8am EST.

🚀Own the future #ERC314

@BallnToken3 @thejuiceonavax @sqrcat4avax @HefeOnAvax @avaxgohigher @BonkeOnAvax @KimboAvax @BigRed_TD @BawlsOnu
@amiavax @DEGENLABS_CO @ToucansAvax @BabyKongApex @SupaOnAvax @AVAXDaily #SOL #AVAX #ETH https://t.co/3CN3V2tZlX",Mon Jul 29 13:43:46 +0000 2024,33,67,apex trading goes live august st am est own future erc sol avax eth
71,Dubai SaitaChain,"@WatcherGuru All of them are rising! 💯 Until the grand risings come out of nowhere!

#BTC #BNB #SaitaChain #ETH #SOL",Mon Jul 29 13:11:01 +0000 2024,41,144,all them are rising until grand risings come out nowhere btc bnb saitachain eth sol
72,PlanD,"#Solana #Sol Update. 
Symmetrical Triangle Breakout.

Solana hedef 319$ https://t.co/V0bmKDMQqN",Mon Jul 29 12:49:10 +0000 2024,14,332,solana sol update symmetrical triangle breakout solana hedef
73,LEVEL UP TRADING,"@Hedera's mainnet is now processing ~3,400 transactions per second. $HBAR

That's ~3x more than it usually processes. 

If this momentum continues, we could see a ~3x in network revenue growth.

In 2023, the network generated over $3.5M in revenue.

🧐

#Crypto #HBAR #SOL #ETH https://t.co/Maj5AtiXHp",Mon Jul 29 12:14:43 +0000 2024,14,71,s mainnet now processing transactions per second hbar thats x more than usually processes if momentum continues we could see x network revenue growth network generated over m revenue crypto hbar sol eth
74,Daniel Veroc ⚡️#EGLDSqueeze,"Is there anyone from #SOL #ETH #AVAX #XRP who has the guts to debate why Sharding is a must for scalable decentralized systems? Let's chat about whether the future of scaling lies in L2, monolithic architecture, and vertical scaling (#Solana) versus limitless horizontal scaling.",Mon Jul 29 10:14:44 +0000 2024,45,132,there anyone from sol eth avax xrp who has guts debate why sharding must scalable decentralized systems lets chat about whether future scaling lies l monolithic architecture vertical scaling solana versus limitless horizontal scaling
75,Celeste,"Good morning @X and my lovely Web3 fammm ☕☀️❤️🫶

A no-makeup unfiltered glow after much needed beauty sleep is every women's pride💪

Hello from my workspace that creates powerful NFTs 🙌📝

#SOL
#Ton
#Crypto
#nftarti̇st #NFT
 #Mondaymotivaion https://t.co/HQNg4D2J6V",Mon Jul 29 10:04:11 +0000 2024,11,86,good morning my lovely web fammm nomakeup unfiltered glow after much needed beauty sleep every womens pride hello from my workspace creates powerful nfts sol ton crypto nftartist nft mondaymotivaion
76,Bita,"NEW DROP on @exchgART 

Gravity 

gravity is what keeps us in the earth but mind is the one makes us fly.

- digital collage 

1/1
0.6 #sol https://t.co/WBOrhjfJn8",Mon Jul 29 09:21:29 +0000 2024,26,53,new drop gravity gravity what keeps us earth but mind one makes us fly digital collage sol
77,Berkay Ozcan,"Good Morning🌞

Happy New Week🖤

Echo of Time
1/1 - 0.4 #SOL https://t.co/Gwv1gAbwZo",Mon Jul 29 08:47:50 +0000 2024,17,67,good morning happy new week echo time sol
78,Cardano Hieronymus,"#SOL ecosystem is valued 6 times the #Cardano one. They're right, but not for long. Prepare for closing the gap. Hype comes at sudden.",Mon Jul 29 08:45:22 +0000 2024,5,84,sol ecosystem valued times cardano one theyre right but long prepare closing gap hype comes sudden
79,Chinese Whale Lab🐳💎,"Guys. BIG week is coming!

Any new GEM to invest in right now? #crypto #memecoin #sol #Ethereum",Mon Jul 29 07:06:31 +0000 2024,34,217,guys big week coming any new gem invest right now crypto memecoin sol ethereum
80,ArtElla.Ξth/tez 🇮🇳,"Good Morning Everyone🤍
Wishing you all a Week to Create and be Inspired.🤌🏻

NO REGRETS 🖤
Last 3 Editions 
0.1 #SOL

Available on 🔻
https://t.co/dyvaVxBjX2

#digitalart #NFTs 🌸 https://t.co/EtsjdZEeUA",Mon Jul 29 06:01:51 +0000 2024,17,49,good morning everyone wishing all week create be inspired no regrets last editions sol available digitalart nfts
81,Nyan Cat Solana,"Nyan Cat is live!

Buy on Moonshot :
https://t.co/KGzQfLnPvm

$SOL #SOL $SOLANA #SOLANA",Mon Jul 29 04:55:25 +0000 2024,1,40,nyan cat live buy moonshot sol sol solana solana
82,Daniel Veroc ⚡️#EGLDSqueeze,"@CryptoTony__ #EGLD is the most scalable &amp; advanced L1 that solves the trilemma that #Bitcoin cannot solve, unlimited scaling via sharding like #ETH wants, best UX like @Apple, scarce as #BTC, 3572 validators (most after #Ethereum) - only has 0.9 billion valuation &amp; No downtime like #SOL ✅ https://t.co/I3P60I5MVR",Sun Jul 28 18:21:46 +0000 2024,51,165,egld most scalable amp advanced l solves trilemma bitcoin cannot solve unlimited scaling via sharding like eth wants best ux like scarce as btc validators most after ethereum only has billion valuation amp no downtime like sol
83,$MEME TOKEN | TRON,"Memers, what’s up! We are eager to show you the mock ups of our upcoming NFT collection in august on GetGems. 

With 3000 supply, staking possibilities and in-game avatars. 

That will be massive, stay memish and explode our socials. 

#TON #ton #NFT #sol #SOL https://t.co/B2LVbkVIgx",Sun Jul 28 18:01:52 +0000 2024,10,74,memers whats up we are eager show mock ups our upcoming nft collection august getgems supply staking possibilities ingame avatars will be massive stay memish explode our socials ton ton nft sol sol
84,inBetweeners 🧸,Discover our exclusive inBetweeners collection at @LuisaViaRoma 💙💙 LFG 🧸🚀 $BLUE #SOL https://t.co/oJbSlhmTM5,Sun Jul 28 17:46:23 +0000 2024,69,140,discover our exclusive inbetweeners collection lfg blue sol
85,Daniel Veroc ⚡️#EGLDSqueeze,"@saylor Never sell #EGLD. It's the most scalable L1 that solves the trilemma that #Bitcoin cannot solve, unlimited scaling via sharding like #ETH wants, best UX like @Apple, scarce as #BTC, 3572 validators (most after #Ethereum) - only has 0.9 billion valuation &amp; No downtime like #SOL✅",Sun Jul 28 17:11:26 +0000 2024,24,118,never sell egld its most scalable l solves trilemma bitcoin cannot solve unlimited scaling via sharding like eth wants best ux like scarce as btc validators most after ethereum only has billion valuation amp no downtime like sol
86,Daniel Veroc ⚡️#EGLDSqueeze,"#EGLDSqueeze community is NOT STOPPING! We're continuing what we started. Let's educate everyone from amazing communities on #SOL #ETH #XRP #AVAX #TON #NEAR #SUI #BNB #TRON what we have accomplished. #MultiversX (#EGLD) is most scalable, secure &amp; decentralized L1 chain, TODAY!",Sun Jul 28 15:33:54 +0000 2024,34,121,egldsqueeze community stopping were continuing what we started lets educate everyone from amazing communities sol eth xrp avax ton near sui bnb tron what we have accomplished multiversx egld most scalable secure amp decentralized l chain today
87,inBetweeners 🧸,"GM let's come out of fire all together $BLUE 💙🧸 

@solana #SOL #SolanaAirdrop #SolanaCommunity https://t.co/LV19hHk74u",Sun Jul 28 10:40:58 +0000 2024,85,169,gm lets come out fire all together blue sol solanaairdrop solanacommunity
88,Daniel Veroc ⚡️#EGLDSqueeze,"Sharding means growth. #Solana design leads to centralization &amp; downtimes due to high node requirements &amp; monolithic architecture. 

Sharding improves scalability and preventing systems from becoming outdated and centralized as #SOL.

Horizontal &gt; Vertical scaling #EGLDSquezee",Sun Jul 28 09:54:31 +0000 2024,33,124,sharding means growth solana design leads centralization amp downtimes due high node requirements amp monolithic architecture sharding improves scalability preventing systems from becoming outdated centralized as sol horizontal gt vertical scaling egldsquezee
89,inBetweeners 🧸,"fight fight fight 💙💙

we are here to stay, the rest doesn't matter 💪🏼🚀 LFG $BLUE 

#SOL @solana 

@DEXToolsApp @phantom @coingecko @Bybit_Official https://t.co/kP6OCWWxvh",Sun Jul 28 07:44:56 +0000 2024,66,137,fight fight fight we are here stay rest doesnt matter lfg blue sol
90,DeShawn,"Just made hlaf a million from $NEIRO

I will change someone's life sending 20 $SOL (~$3650) 🫰

Just like, retweet and comment 'done'. 
Random winner in 24hrs. 

#Neiro #SOL https://t.co/WitJBfhqBA",Sun Jul 28 06:16:41 +0000 2024,694,968,just made hlaf million from neiro will change someones life sending sol just like retweet comment done random winner hrs neiro sol
91,TRD Network,"Every blockchain will need to scale and stay decentralized as (#EGLD). For scale, every blockchain will need sharding, whether you like it or not. You can choose shortcuts and go with a monolithic architecture as #SOLANA #SOL, but long-term, you'll bleed. #EGLDSqueeze=#ETH 3.0! https://t.co/bZ30hMQvrG",Sun Jul 28 03:46:23 +0000 2024,99,306,every blockchain will need scale stay decentralized as egld scale every blockchain will need sharding whether like or can choose shortcuts go monolithic architecture as solana sol but longterm youll bleed egldsqueezeeth
92,Wiz,"Aight going to sleep by the time I wake up In will choose 2 winners to win 0.05 #SOL each. 

Like + follow 

#Giveaway #SolanaGiveaway",Sat Jul 27 23:21:02 +0000 2024,111,172,aight going sleep time wake up will choose winners win sol each like follow giveaway solanagiveaway
93,InvestAnswers,"#Bitcoin having a great day 2 of conf but🚀 #Solana is crushing it again today, outpacing #Bitcoin and everything else! 🌟 Could it be the buzz about Gensler getting the boot? 🤔🔥 #Crypto #SOL #BTC #CryptoNews #Bitcoin2024 https://t.co/rD9byV5iVq",Sat Jul 27 22:25:16 +0000 2024,84,641,bitcoin having great day conf but solana crushing again today outpacing bitcoin everything else could be buzz about gensler getting boot crypto sol btc cryptonews bitcoin
94,C4 Coin,"We are building the GameFi $C4 Ecosystem here

It is simple and fun 😉 🐊🔥

➡️ Crypto payment solution: @uex_finance

➡️ Launchpad for gaming projects @crocpad

➡️ $C4 powered games!

Coming to $SOL this summer 🌴

Designed to be cross-chain!

#ADA #AVAX #SOL #ETH #INJ #BASE https://t.co/Dqaazcxh7r",Sat Jul 27 17:10:13 +0000 2024,44,119,we are building gamefi c ecosystem here simple fun crypto payment solution launchpad gaming projects c powered games coming sol summer designed be crosschain ada avax sol eth inj base
95,Scrambller,"💰 3 Winners • $SOL • 55 Mins 

- Like &amp; Repost+ 🔔 
- Tag 2 friends 

Good Luck 🍀 #SOL #NFTs https://t.co/eW7qklMlMR",Sat Jul 27 16:45:32 +0000 2024,469,395,winners sol mins like amp repost tag friends good luck sol nfts
96,Daniel Veroc ⚡️#EGLDSqueeze,"If @saylor’s bull case for #BTC in 2045 is $49 million per #Bitcoin, then my bull case for #EGLD is at least $1 mil.

It’s an infinitely scalable, advanced, and decentralized supercomputer. The only L1 that solved the blockchain trilemma.

#SOL #BNB #ETH #XRP #TON = #EGLDSqueeze https://t.co/O9MpHBz0MM",Sat Jul 27 16:31:15 +0000 2024,80,260,if s bull case btc million per bitcoin then my bull case egld least mil its an infinitely scalable advanced decentralized supercomputer only l solved blockchain trilemma sol bnb eth xrp ton egldsqueeze
97,JoeHighTimes 🚯,"i’m creating a #HBAR/#SOL alpha group on telegram 

it’s def the first of its kind and it’ll be completely free

gonna drop the link once I figure out how to create it the way I want

can anyone help me with this?",Sat Jul 27 16:30:53 +0000 2024,7,78,im creating hbarsol alpha group telegram its def first its kind itll be completely free gonna drop link once figure out how create way want can anyone help me
98,Marium Saleem,"Solana (SOL) is currently trading at $187.38, down slightly from its 24-hour high of $187.46. The 24-hour trading volume for SOL is $468,697,228.67.
#SOL #Solana #Binance https://t.co/czjRfyxjPe",Sat Jul 27 13:49:04 +0000 2024,0,74,solana sol currently trading down slightly from its hour high hour trading volume sol sol solana binance
99,Rekt Capital,"$SOL

Looks like the Solana retest was successful

Continue to hold this red area as new support and SOL will be able to at least revisit the $202 resistance over time

$BTC #BTC #SOL #Solana https://t.co/Gae3Bvr51H",Sat Jul 27 13:33:47 +0000 2024,164,598,sol looks like solana retest was successful continue hold red area as new support sol will be able least revisit resistance over time btc btc sol solana
100,Mack.EGLD,"Ok so you want to talk about money? fine let's talk about numbers then. Market cap👇
#EGLD 915M
#SOL 85B
#AVAX 11B
#ETH 394B
#BNB 84B
#ADA 15B
#TON 17B
#TRON 12B
#DOT 8B
EGLD has the lowest mc by far yet this blockchain is 10 years ahead of everyone else #EGLDSqueeze",Sat Jul 27 13:24:52 +0000 2024,27,117,ok so want talk about money fine lets talk about numbers then market cap egld m sol b avax b eth b bnb b ada b ton b tron b dot b egld has lowest mc far yet blockchain years ahead everyone else egldsqueeze
101,inBetweeners 🧸,"$BLUE IS RUNNING FOR PRESIDENT,

1000 $BLUE = 1 VOTE

MAKE $BLUE GREAT AGAIN. 🔵

@phantom #SOL @DEXToolsApp @dexscreener https://t.co/ylQXwkRYDO",Sat Jul 27 10:12:15 +0000 2024,93,207,blue running president blue vote make blue great again sol
102,Captain Faibik 🐺,"$SOL Bullish Pennant Upside Breakout has Confirmed on the Weekly timeframe..✅

Massive Bullish Rally incoming..⌛️📈🚀

#Crypto #SOL #Solana https://t.co/9IT2o4Yafs",Sat Jul 27 08:57:36 +0000 2024,127,510,sol bullish pennant upside breakout has confirmed weekly timeframe massive bullish rally incoming crypto sol solana
103,Glacier Gains,"Get in on a project early for once—don’t miss out on $STRTN! 🚀

To join the hype:
1️⃣ Follow @strtnsol
2️⃣ Like + RT
3️⃣ Drop your $SOL address below

Let’s make history together on #Solana! 🌕✨

#sol #memecoin #solanaprojects #solanagiveaway https://t.co/6Jgcn9pa0E",Sat Jul 27 00:11:13 +0000 2024,504,618,get project early oncedont miss out strtn join hype follow like rt drop your sol address below lets make history together solana sol memecoin solanaprojects solanagiveaway
104,STCBurn Token (STCB) - We Burn SaitaChain Coin,"BACK AT #1 SLOT ON #PINKSALE....  WE ARE AT 96.48% IN JUST 3 DAYS... JUST UNDER 4 DAYS TO GO!!!

150 PLUS SOL - MEGA BURN ON #STCB BOTH BSC AND #SBC24

250 PLUS SOL - TIER 2 EXCHANGE LISTING FOR #STCB

#SBC24 #SOL $SOL #STC #BNB #fairlaunch https://t.co/OjKT82DNjN",Fri Jul 26 23:12:17 +0000 2024,26,60,back slot pinksale we are just days just under days go plus sol mega burn stcb both bsc sbc plus sol tier exchange listing stcb sbc sol sol stc bnb fairlaunch
105,Karely Ruiz 🟣,"What's your favorite Solana meme project 🟣? 
Mention it in the comments so we can see the projects.
🟪🟪🟪🟪🟪🟪🟪🟪🟪🟪
#solana #sol meme coins  new coins https://t.co/iHoMh35fy4",Fri Jul 26 20:18:21 +0000 2024,0,3,whats your favorite solana meme project mention comments so we can see projects solana sol meme coins new coins
106,Crypto Data Space,"#Crypto Market Update 7/26: #BTC, #ETH, #BNB, #SOL, #XRP, #DOGE, #TON, #ADA, #AVAX, #SHIB Trends

 https://t.co/FkHRCaNIiW",Fri Jul 26 19:49:15 +0000 2024,6,158,crypto market update btc eth bnb sol xrp doge ton ada avax shib trends
107,inBetweeners 🧸,"When they doubt $BLUE, we buy more $BLUE. 

Sooner or later, they’ll get it… 🌊

Ca:

CWQVqTKuH1iU8zSfFfvaUXaVzLzqU1E8GYU5d6EcGBNe

#olympics #memecoin #SOL @phantom @DEXToolsApp https://t.co/oCoiogBTI6",Fri Jul 26 16:42:50 +0000 2024,113,206,when they doubt blue we buy more blue sooner or later theyll get ca cwqvqtkuhiuzsfffvauxavzlzquegyudecgbne olympics memecoin sol
108,Daniel Veroc ⚡️#EGLDSqueeze,The fact that #Solana (#SOL) surpassed the market cap of #BNB means nothing at all. The fundamentals are still absolutely terrible because you're buying something that is an extremely centralized beta with awful architecture that can only scale vertically. Sorry for the truth.,Fri Jul 26 16:00:31 +0000 2024,36,153,fact solana sol surpassed market cap bnb means nothing all fundamentals are still absolutely terrible because youre buying something an extremely centralized beta awful architecture can only scale vertically sorry truth
109,Bull.TRX,"From dumping like trash to 8 dollars and to flipping $Bnb today. SOLANA just created history. 🫡 
#Sol",Fri Jul 26 14:29:14 +0000 2024,29,268,from dumping like trash dollars flipping bnb today solana just created history sol
110,inBetweeners 🧸,"$BLUE for the #Olympics 

@SnoopDogg looks great Blue

@phantom #SOL #meme #OlympicGames https://t.co/yRHpxq9pA4",Fri Jul 26 14:03:32 +0000 2024,103,213,blue olympics looks great blue sol meme olympicgames
111,Rekt Capital,"$SOL 

Looks like the Solana retest was successful

Continue to hold this red area as new support and SOL will be able to at least revisit the $202 resistance over time

$BTC #BTC #SOL #Solana https://t.co/WC1MC1iH2h",Fri Jul 26 13:07:56 +0000 2024,163,745,sol looks like solana retest was successful continue hold red area as new support sol will be able least revisit resistance over time btc btc sol solana
112,zeynep •𝔷𝔢𝔫𝔭•,"Gm and 𝐒𝐎𝐋𝐃❤‍🔥

Thank youu so much for collecting and always supporting my art, dear  @ponpop_cynn 🫶♥️🫠 

ᴅʀᴇᴀᴍꜱᴄᴀᴘᴇ 

0.05 #Sol    ~   OE https://t.co/PhsNx74OKX",Fri Jul 26 11:10:15 +0000 2024,25,75,gm 𝐒𝐎𝐋𝐃 thank youu so much collecting always supporting my art dear ᴅʀᴇᴀᴍꜱᴄᴀᴘᴇ sol oe
113,Steve Courtney ~ Crypto Crew University,"🚀 #Solana shoots for the moon with Fib 0.786 support and a fiery recovery! 📈🔥

#SOL claims back 21-week SMA with bullish force on #SRSI.

Next stop: $205 resistance. 📈

What's your prediction for #Solana's next move? 🤔 Let's hear it! 💭 https://t.co/2K4RX5uevg",Fri Jul 26 11:00:14 +0000 2024,21,128,solana shoots moon fib support fiery recovery sol claims back week sma bullish force srsi next stop resistance whats your prediction solanas next move lets hear
114,$MEME TOKEN | TRON,"GM, Fam! Say it back. 

We know that after a successful launch on TON our Meme President will capture Solana charts and become more viral. 

The presale of $MEME will be at the end of this month, memers. Let’s be the most hyped project of this summer. 

#TON #sol #TON #SOL https://t.co/XzBUxr3Xhe",Fri Jul 26 10:43:38 +0000 2024,3,72,gm fam say back we know after successful launch ton our meme president will capture solana charts become more viral presale meme will be end month memers lets be most hyped project summer ton sol ton sol
115,Daniel Veroc ⚡️#EGLDSqueeze,"Why settle for less? #EGLDSqueeze is only #memecoin you need! #GameStop of crypto, boasting fastest, most scalable &amp; advanced L1. Decentralized with almost 3,6k nodes and as rare as #BTC with limited supply. Think of it as #ETH 3.0 on steroids. Bullrun narrative. NoDownTime #SOL",Fri Jul 26 10:26:46 +0000 2024,41,152,why settle less egldsqueeze only memecoin need gamestop crypto boasting fastest most scalable amp advanced l decentralized almost k nodes as rare as btc limited supply think as eth steroids bullrun narrative nodowntime sol
116,Wiz,"Ok lets run another Giveaway this time I decided to change life for 2 members from
My community 

Like + retweet + bookmark 

Also join my main TG - https://t.co/6ZTDZhDynm

20 #SOL for 2 winners 

Yall better smash this giveaway!! 

#Giveaway #Solanamecoin https://t.co/BUdvPzD68T",Fri Jul 26 09:16:19 +0000 2024,142,159,ok lets run another giveaway time decided change life members from my community like retweet bookmark also join my main tg sol winners yall better smash giveaway giveaway solanamecoin
117,inBetweeners 🧸,"GM $BLUE 💙 

Today we have our first listing on @MEXC_EN @MEXC_Official ! 

And exciting news coming soon… 🤐🧸

#SOL $BLUE SEASON #Solana https://t.co/9MRenGQHPH",Fri Jul 26 07:25:34 +0000 2024,78,180,gm blue today we have our first listing exciting news coming soon sol blue season solana
118,Celeste,"Good morning @X and my beautiful my lovely Web3 fam 🌞 I love you all 🥰❤️

Effortless performance requires lots of efforts💯🔥💪

#SOL #TON 
#NFT #nftarti̇st #CryptoCommunity https://t.co/ybqNzQ1L5A",Fri Jul 26 07:17:30 +0000 2024,5,80,good morning my beautiful my lovely web fam love all effortless performance requires lots efforts sol ton nft nftartist cryptocommunity
119,inBetweeners 🧸,"BREAKING NEWS: An exclusive picture of an average $BLUE holder approaching a girl

#SOL #meme @phantom @DEXToolsApp https://t.co/ha7l76Qda6",Thu Jul 25 18:53:04 +0000 2024,74,165,breaking news an exclusive picture an average blue holder approaching girl sol meme
120,inBetweeners 🧸,"Boss: Have you completed your daily tasks?

Average $BLUE Holder: yes.

#SOL @MEXC_Official @phantom https://t.co/uI6LyasHJc",Thu Jul 25 16:14:51 +0000 2024,98,193,boss have completed your daily tasks average blue holder yes sol
121,Kingfisher #Saitachain $STC,"#SaitaChain #STC is only one place behind #Solana #SOL on #Certik . Let’s join #SaitaChainCommunity 🤩🚀

#Crypro #Altcoins #CryptoCommunity",Thu Jul 25 15:27:05 +0000 2024,36,62,saitachain stc only one place behind solana sol certik lets join saitachaincommunity crypro altcoins cryptocommunity
122,Karely Ruiz 🟣,"$SHIB, $BOME and $COQ are going to pump Wild, are you ready?  
#Bitcoin📷 #Ethereum #Floki $LOL #cryptocurrency #SHIB #BNB📷 #TONCOIN #TON #BOME #PEPE #Sol #ADA #Bonk https://t.co/9A3VzLyBrT",Thu Jul 25 15:21:25 +0000 2024,0,2,shib bome coq are going pump wild are ready bitcoin ethereum floki lol cryptocurrency shib bnb toncoin ton bome pepe sol ada bonk
123,inBetweeners 🧸,$BLUE is invading the planet #SOL!! Join now 🧸 https://t.co/eZoVuGcr9g,Thu Jul 25 14:52:19 +0000 2024,40,151,blue invading planet sol join now
124,Tiny Dragonz,"DRAGONZ ARE BACK

FIRST 111 WALLETS 👇

#DegenPlay #Sol https://t.co/uhEWsWFng8",Thu Jul 25 13:44:07 +0000 2024,71,141,dragonz are back first wallets degenplay sol
125,inBetweeners 🧸,"💙🧸  WE LOVE  $BLUE 
#SOL @phantom https://t.co/y7CpGg7CXX",Thu Jul 25 13:17:59 +0000 2024,86,186,we love blue sol
126,Tony ⚒️,Has anyone noticed that the #SaitaChain Certik security score is now just one place behind #Solana ? I think in the next day or two we will gain that .10 and #STC will overtake #SOL https://t.co/9LBiHtL3r7,Thu Jul 25 12:55:37 +0000 2024,78,146,has anyone noticed saitachain certik security score now just one place behind solana think next day or two we will gain stc will overtake sol
127,$MEME TOKEN | TRON,"GMEME, say it back, fam! 

The giveaway will be launched soon today, we were building the referral bot  . 

Let’s raid our chat in TG. Be memish.

https://t.co/mVAwPixOm1

#TON #ton #sol #Solana #memecoin",Thu Jul 25 08:50:52 +0000 2024,9,72,gmeme say back fam giveaway will be launched soon today we were building referral bot lets raid our chat tg be memish ton ton sol solana memecoin
128,Feras🪐,"My Sol wallet is taking a breather today. 😴 -$14k down, but I'm not worried. This is part of the game.

drop your #SOL address, like &amp; RT https://t.co/rpT0U6XRdd",Thu Jul 25 08:47:07 +0000 2024,116,143,my sol wallet taking breather today k down but im worried part game drop your sol address like amp rt
129,Ghosty.Cash,"something is coming ...

something ... NEW ... 👀

#BTC #ETH #SOL https://t.co/IG8TzhCAdm",Thu Jul 25 08:36:59 +0000 2024,67,182,something coming something new btc eth sol
130,The Cryptomist,"Imagine buying #Eth at $2550 &amp; selling at $10k
Imagine buying #Sol at $130 &amp; selling above $500
Imagine buying #Matic at 40 cents &amp; selling around $7
Imagine buying #Doge at 8 cents &amp; selling at $1. 

The final opportunity for life changing money is here. 
Don't mess it up.",Thu Jul 25 08:16:10 +0000 2024,11,168,imagine buying eth amp selling k imagine buying sol amp selling above imagine buying matic cents amp selling around imagine buying doge cents amp selling final opportunity life changing money here dont mess up
131,XRP DROPZ,"💯💯 #BLACKROCK´S ROBERT MITCHNIK (FORMER @RIPPLE) EMPHASIZES THAT ""THAT THERE´S A TON OF DEMAND FROM OUR CLIENTS CLEARLY TO BE ABLE TO ACCES THE LEADING CRYPTO ASSETS WITHIN THE EXCHANGE TRADED WRAPPER  (SPOT #ETFs) ➡️ THE LEADING ASSETS ARE: #BTC / #ETH / #SOL / #XRP (SEE POST https://t.co/fxCbBgGH8l",Thu Jul 25 07:48:48 +0000 2024,89,255,blackrocks robert mitchnik former emphasizes theres ton demand from our clients clearly be able acces leading crypto assets within exchange traded wrapper spot etfs leading assets are btc eth sol xrp see post
132,Max Darachi,"Learn why #kas https://t.co/QsOzQoUaDf may flip #sol #tron #eth &amp; fulfill the original vision of #btc, and why it may hit $10 per token this bull run.

Alex @tacticalinvest_ interviewed Christian Ludwig @christi61026749. 

Transcript:

Kaspa is fair launch. Ethereum is now Proof https://t.co/jBW0so8WnZ",Wed Jul 24 21:07:15 +0000 2024,59,199,learn why kas may flip sol tron eth amp fulfill original vision btc why may hit per token bull run alex interviewed christian ludwig transcript kaspa fair launch ethereum now proof
133,StygianOne,"@mannythehitman Every industry can play the role on the SBC. 

#BNB #SaitaChain #ETH #SOL #Gaming",Wed Jul 24 20:28:01 +0000 2024,40,99,every industry can play role sbc bnb saitachain eth sol gaming
134,Dubai SaitaChain,"@WatcherGuru Bears will be wearing bull costumes this halloween 👻🐂 

#BTC #STC #ETH #BNB #SaitaChainCoin #Solana #SOL #Crypto",Wed Jul 24 19:59:10 +0000 2024,35,103,bears will be wearing bull costumes halloween btc stc eth bnb saitachaincoin solana sol crypto
135,DBCrypto⚡️,"Solana doing what it does best

One day people will realize pretty much all #SOL metrics are completely manipulated or faked",Wed Jul 24 19:52:10 +0000 2024,17,88,solana doing what does best one day people will realize pretty much all sol metrics are completely manipulated or faked
136,Crypto Currency,"CLAIM $10,000 $SOL ?! 

STEP 1 : 💟 &amp; 🔁 + Follow 🔔

STEP 2 : Drop your Solana wallet

First 2500 wallets gets gurnateed AIRDROP 👀 #Sol https://t.co/rAnxEmnx3R",Wed Jul 24 19:26:45 +0000 2024,513,731,claim sol step amp follow step drop your solana wallet first wallets gets gurnateed airdrop sol
137,Bullish Gems Crypto 💎,"📢🚨 ATTENTION All 🚨🙋🚀

Holy Roller Cris preaching unity off the heels of attempted Trump hit. Let us all ride together into the BANANA ZONE. The #BULLRUN in full swing. Take a $SEAT 🪑and enjoy the ride!

Animation credit Clarence Worley @God_Candle_ 

#politifi #trump #sol https://t.co/rphATdSXeM",Wed Jul 24 18:58:56 +0000 2024,18,160,attention all holy roller cris preaching unity off heels attempted trump hit let us all ride together into banana zone bullrun full swing take seat enjoy ride animation credit clarence worley politifi trump sol
138,ThePassengers,"#Giveaway

$100 $USDT 

Requirements:

• Following   @Quilson_xyz
• Like, RT 
 • Tag 3 Friends   Comment #Quilson 

#Bitcoin #Binance #Ethereum
#Solana #AVAX #SOL #shiba #doge 
#cryptocurrency #matic #polygon 
#Crypto #BTC #BTCUSDT #XRP #BNB #ETH #SHIB",Wed Jul 24 17:56:51 +0000 2024,641,647,giveaway usdt requirements following like rt tag friends comment quilson bitcoin binance ethereum solana avax sol shiba doge cryptocurrency matic polygon crypto btc btcusdt xrp bnb eth shib
139,inBetweeners 🧸,Bears Fam everywhere 🧸 💙@sferaebbasta #SOL #inbetweeners #web3 🤐 https://t.co/mjumVphmWS,Wed Jul 24 16:09:27 +0000 2024,33,178,bears fam everywhere sol inbetweeners web
140,ddefying 🌙 ⛩️,"Added a couple new jpgs.  Welcome home. 🍆🫵

@BandokidsSOL @coolcats #nft #crypto #sol #eth https://t.co/eHjCvELYCV",Wed Jul 24 15:44:26 +0000 2024,16,108,added couple new jpgs welcome home nft crypto sol eth
